,Class,duration,key,salience
8497,engine_idling,4.0,1/engine_idling/39856-5-0-5,1
6727,air_conditioner,4.0,1/air_conditioner/189987-0-0-4,1
8722,jackhammer,4.0,1/jackhammer/98859-7-2-4,1
412,engine_idling,4.0,1/engine_idling/176787-5-0-22,1
7127,engine_idling,4.0,1/engine_idling/113202-5-0-11,1
5911,drilling,4.0,1/drilling/24364-4-0-7,1
4703,air_conditioner,4.0,1/air_conditioner/121286-0-0-4,1
3058,engine_idling,4.0,1/engine_idling/195451-5-0-19,1
2875,engine_idling,4.0,1/engine_idling/166101-5-0-2,1
6459,air_conditioner,4.0,1/air_conditioner/146845-0-0-31,1
1544,air_conditioner,4.0,1/air_conditioner/73524-0-0-137,1
1463,car_horn,4.0,1/car_horn/28808-1-0-1,1
2385,drilling,4.000000000000001,1/drilling/50416-4-0-0,1
8074,drilling,4.0,1/drilling/137815-4-0-7,1
977,air_conditioner,4.0,1/air_conditioner/119067-0-0-1,1
7037,jackhammer,3.695371999999999,1/jackhammer/77751-7-6-0,1
453,drilling,4.0,1/drilling/17913-4-0-0,1
4667,siren,3.9999999999999987,1/siren/111671-8-0-8,1
900,engine_idling,4.0,1/engine_idling/102857-5-0-16,1
1903,street_music,4.0,1/street_music/149254-9-0-25,1
3568,drilling,4.0,1/drilling/128607-4-0-0,1
2629,engine_idling,4.0,1/engine_idling/107228-5-0-7,1
801,street_music,4.0,1/street_music/77766-9-0-0,1
2848,jackhammer,4.0,1/jackhammer/165039-7-12-0,1
5877,air_conditioner,4.0,1/air_conditioner/204240-0-0-26,1
2158,air_conditioner,4.0,1/air_conditioner/189991-0-0-0,1
8058,gun_shot,2.362827,1/gun_shot/136399-6-5-0,1
1551,air_conditioner,4.0,1/air_conditioner/73524-0-0-52,1
6173,engine_idling,4.0,1/engine_idling/78651-5-0-3,1
8070,drilling,4.0,1/drilling/137815-4-0-3,1
1007,engine_idling,3.053869,1/engine_idling/141240-5-0-0,1
8494,engine_idling,4.0,1/engine_idling/39856-5-0-28,1
7897,engine_idling,4.0,1/engine_idling/91209-5-1-4,1
4015,air_conditioner,4.0,1/air_conditioner/185709-0-0-8,1
1918,engine_idling,4.0,1/engine_idling/152908-5-0-11,1
7242,jackhammer,4.0,1/jackhammer/125678-7-3-6,1
5965,drilling,2.255346,1/drilling/34643-4-0-0,1
5106,siren,4.0,1/siren/203913-8-0-1,1
84,engine_idling,4.0,1/engine_idling/113205-5-1-5,1
4841,street_music,4.0,1/street_music/164344-9-0-40,1
2567,engine_idling,4.0,1/engine_idling/94710-5-0-2,1
3413,engine_idling,4.0,1/engine_idling/6988-5-0-3,1
3314,jackhammer,4.0,1/jackhammer/62837-7-0-8,1
1736,drilling,4.0,1/drilling/104817-4-0-11,1
3577,street_music,4.0,1/street_music/131428-9-0-3,1
1601,street_music,4.0,1/street_music/77901-9-0-4,1
8180,siren,4.0,1/siren/157866-8-0-9,1
160,air_conditioner,4.0,1/air_conditioner/134717-0-0-5,1
2146,air_conditioner,4.0,1/air_conditioner/189023-0-0-10,1
4343,engine_idling,4.0,1/engine_idling/50661-5-0-3,1
5434,jackhammer,4.0,1/jackhammer/90013-7-0-5,1
6961,street_music,4.0,1/street_music/61789-9-0-14,1
3724,drilling,4.0,1/drilling/151005-4-1-1,1
7410,air_conditioner,4.0,1/air_conditioner/162103-0-0-16,1
38,engine_idling,4.0,1/engine_idling/103258-5-0-15,1
816,drilling,4.0,1/drilling/78360-4-0-19,1
1029,street_music,4.0,1/street_music/155241-9-0-50,1
7944,engine_idling,4.0,1/engine_idling/103249-5-0-1,1
5873,air_conditioner,4.0,1/air_conditioner/204240-0-0-21,1
5901,drilling,4.0,1/drilling/24364-4-0-0,1
1499,engine_idling,4.0,1/engine_idling/39847-5-0-7,1
4668,siren,3.9999999999999987,1/siren/111671-8-0-9,1
5913,drilling,4.0,1/drilling/24364-4-0-9,1
3727,drilling,4.0,1/drilling/151005-4-2-1,1
7343,engine_idling,4.000000000000002,1/engine_idling/156358-5-0-5,1
2682,air_conditioner,4.0,1/air_conditioner/13230-0-0-22,1
6312,siren,4.0,1/siren/105289-8-1-2,1
7910,street_music,4.0,1/street_music/99179-9-0-12,1
7417,air_conditioner,4.0,1/air_conditioner/162103-0-0-7,1
942,street_music,4.0,1/street_music/115418-9-0-29,1
1008,engine_idling,2.850277999999996,1/engine_idling/141240-5-1-0,1
7979,jackhammer,4.0,1/jackhammer/105029-7-1-5,1
5149,engine_idling,4.0,1/engine_idling/23219-5-0-1,1
1536,air_conditioner,4.0,1/air_conditioner/73524-0-0-101,1
7186,siren,4.0,1/siren/117181-8-0-0,1
3391,drilling,4.0,1/drilling/66622-4-0-2,1
5073,street_music,4.0,1/street_music/194910-9-0-26,1
4765,engine_idling,4.0,1/engine_idling/156634-5-2-1,1
1603,street_music,4.0,1/street_music/77901-9-0-7,1
1356,air_conditioner,4.0,1/air_conditioner/189982-0-0-36,1
2601,drilling,4.0,1/drilling/103199-4-0-4,1
4585,jackhammer,4.0,1/jackhammer/104998-7-16-6,1
2478,air_conditioner,4.0,1/air_conditioner/74507-0-0-16,1
8498,engine_idling,4.0,1/engine_idling/39856-5-0-6,1
5237,air_conditioner,4.0,1/air_conditioner/60846-0-0-3,1
8028,engine_idling,4.0,1/engine_idling/119449-5-0-3,1
1128,jackhammer,4.0,1/jackhammer/162134-7-14-2,1
5150,engine_idling,4.0,1/engine_idling/23219-5-0-10,1
7488,gun_shot,2.633971,1/gun_shot/174285-6-1-0,1
4879,engine_idling,4.0,1/engine_idling/17578-5-0-1,1
6002,engine_idling,4.0,1/engine_idling/39884-5-0-4,1
6963,street_music,4.0,1/street_music/61789-9-0-26,1
6789,air_conditioner,4.0,1/air_conditioner/202516-0-0-7,1
3397,drilling,4.0,1/drilling/66622-4-0-8,1
220,engine_idling,4.0,1/engine_idling/146186-5-0-9,1
1172,street_music,4.0,1/street_music/164377-9-1-15,1
6758,engine_idling,3.9999999999999987,1/engine_idling/201988-5-0-10,1
2948,engine_idling,4.0,1/engine_idling/17853-5-0-8,1
7227,jackhammer,4.0,1/jackhammer/125678-7-2-0,1
5493,engine_idling,4.000000000000002,1/engine_idling/111386-5-0-0,1
7152,engine_idling,4.0,1/engine_idling/113202-5-0-9,1
8482,engine_idling,4.0,1/engine_idling/39856-5-0-17,1
894,engine_idling,4.0,1/engine_idling/102857-5-0-10,1
6867,street_music,4.0,1/street_music/36264-9-0-10,1
3870,air_conditioner,4.0,1/air_conditioner/166942-0-0-11,1
2022,street_music,4.0,1/street_music/168713-9-0-38,1
7955,engine_idling,4.0,1/engine_idling/103249-5-0-2,1
6259,street_music,4.0,1/street_music/98263-9-0-33,1
3866,engine_idling,4.0,1/engine_idling/16692-5-0-9,1
7213,jackhammer,4.000000000000001,1/jackhammer/125678-7-0-5,1
3741,engine_idling,4.0,1/engine_idling/154758-5-0-16,1
7686,drilling,3.9999999999999987,1/drilling/42324-4-2-1,1
6583,street_music,4.0,1/street_music/171165-9-0-84,1
7353,siren,4.0,1/siren/157868-8-0-12,1
6051,jackhammer,4.0,1/jackhammer/54697-7-0-1,1
8031,engine_idling,4.000000000000001,1/engine_idling/119449-5-0-6,1
3631,engine_idling,3.9999999999999982,1/engine_idling/144007-5-0-15,1
1073,gun_shot,3.1994899999999986,1/gun_shot/157207-6-1-0,1
5224,drilling,4.0,1/drilling/50413-4-0-0,1
5405,drilling,2.0620510000000003,1/drilling/84699-4-3-0,1
8721,jackhammer,4.0,1/jackhammer/98859-7-2-3,1
8102,street_music,4.0,1/street_music/145390-9-0-26,1
8068,drilling,4.0,1/drilling/137815-4-0-10,1
8712,street_music,4.0,1/street_music/96921-9-0-17,1
4620,jackhammer,4.0,1/jackhammer/104998-7-9-0,1
2947,engine_idling,4.0,1/engine_idling/17853-5-0-7,1
5695,street_music,4.0,1/street_music/155212-9-1-14,1
688,drilling,4.0,1/drilling/46669-4-0-45,1
1344,air_conditioner,4.0,1/air_conditioner/189982-0-0-17,1
2067,gun_shot,2.371722,1/gun_shot/174293-6-2-0,1
2622,engine_idling,4.0,1/engine_idling/107228-5-0-0,1
6831,street_music,4.0,1/street_music/21683-9-0-18,1
3372,drilling,4.000000000000002,1/drilling/63095-4-0-8,1
1692,drilling,4.0,1/drilling/99192-4-0-27,1
252,street_music,4.0,1/street_music/155202-9-0-42,1
5282,drilling,4.0,1/drilling/71171-4-3-1,1
5514,engine_idling,4.0,1/engine_idling/111386-5-1-8,1
7338,engine_idling,4.0,1/engine_idling/156358-5-0-0,1
2412,street_music,4.0,1/street_music/60605-9-0-73,1
1180,siren,4.0,1/siren/165166-8-0-1,1
5992,engine_idling,4.000000000000001,1/engine_idling/39854-5-0-0,1
7255,street_music,4.0,1/street_music/126153-9-0-11,1
2628,engine_idling,4.0,1/engine_idling/107228-5-0-6,1
8374,engine_idling,4.0,1/engine_idling/18592-5-0-3,1
8117,street_music,4.0,1/street_music/149255-9-0-4,1
5072,street_music,4.0,1/street_music/194910-9-0-108,1
6581,street_music,4.0,1/street_music/171165-9-0-54,1
1173,street_music,4.0,1/street_music/164377-9-1-3,1
7374,siren,4.0,1/siren/157868-8-0-7,1
82,engine_idling,4.0,1/engine_idling/113205-5-1-3,1
2690,air_conditioner,4.0,1/air_conditioner/13230-0-0-5,1
6381,drilling,4.0,1/drilling/127443-4-0-1,1
1837,street_music,4.0,1/street_music/14387-9-0-7,1
6053,jackhammer,4.0,1/jackhammer/54697-7-0-3,1
3345,jackhammer,4.0,1/jackhammer/62837-7-1-55,1
6010,street_music,4.0,1/street_music/42955-9-0-22,1
5014,drilling,4.0,1/drilling/180125-4-2-17,1
3948,street_music,4.0,1/street_music/172338-9-0-21,1
275,siren,4.0,1/siren/157867-8-0-23,1
7989,jackhammer,4.0,1/jackhammer/105029-7-2-13,1
4613,jackhammer,4.0,1/jackhammer/104998-7-8-13,1
5416,air_conditioner,4.0,1/air_conditioner/85569-0-0-7,1
928,engine_idling,4.0,1/engine_idling/106014-5-0-2,1
8597,engine_idling,4.0,1/engine_idling/62567-5-0-1,1
2120,drilling,2.058605,1/drilling/180126-4-2-0,1
4885,engine_idling,4.0,1/engine_idling/17578-5-0-16,1
6448,air_conditioner,4.0,1/air_conditioner/146845-0-0-19,1
1723,siren,4.0,1/siren/102871-8-0-14,1
7975,jackhammer,4.0,1/jackhammer/105029-7-1-13,1
722,drilling,4.0,1/drilling/55020-4-0-8,1
7148,engine_idling,4.0,1/engine_idling/113202-5-0-5,1
8154,siren,4.0,1/siren/157866-8-0-1,1
4080,air_conditioner,4.0,1/air_conditioner/202517-0-0-0,1
692,drilling,4.0,1/drilling/46669-4-0-61,1
1346,air_conditioner,4.0,1/air_conditioner/189982-0-0-19,1
5476,street_music,4.0,1/street_music/108638-9-0-0,1
1832,street_music,4.0,1/street_music/14387-9-0-11,1
3922,jackhammer,2.800800000000009,1/jackhammer/171305-7-15-0,1
5943,jackhammer,4.0,1/jackhammer/30206-7-0-30,1
1816,siren,4.0,1/siren/123688-8-1-3,1
7385,drilling,4.0,1/drilling/161129-4-0-1,1
2576,street_music,4.0,1/street_music/96475-9-0-0,1
8366,street_music,4.0,1/street_music/185374-9-0-23,1
147,air_conditioner,4.0,1/air_conditioner/134717-0-0-18,1
3050,engine_idling,4.000000000000001,1/engine_idling/195451-5-0-11,1
2853,jackhammer,4.0,1/jackhammer/165039-7-15-1,1
4341,engine_idling,4.0,1/engine_idling/50661-5-0-1,1
8222,siren,4.0,1/siren/159748-8-0-7,1
6868,street_music,4.0,1/street_music/36264-9-0-2,1
6445,air_conditioner,4.0,1/air_conditioner/146845-0-0-16,1
5008,drilling,4.0,1/drilling/180125-4-1-7,1
820,drilling,4.0,1/drilling/78360-4-0-22,1
6061,drilling,4.0,1/drilling/58005-4-0-30,1
6546,street_music,4.0,1/street_music/165192-9-0-160,1
7387,drilling,3.9999999999999942,1/drilling/161129-4-0-11,1
926,engine_idling,3.9999999999999982,1/engine_idling/106014-5-0-0,1
920,engine_idling,4.0,1/engine_idling/102857-5-0-7,1
5883,air_conditioner,4.0,1/air_conditioner/204240-0-0-31,1
363,jackhammer,4.0,1/jackhammer/174276-7-2-0,1
1125,jackhammer,4.0,1/jackhammer/162134-7-13-4,1
7432,drilling,3.005751,1/drilling/167702-4-2-0,1
8402,jackhammer,3.2474850000000046,1/jackhammer/188823-7-3-0,1
1497,engine_idling,4.0,1/engine_idling/39847-5-0-5,1
8569,drilling,4.0,1/drilling/58937-4-4-1,1
4159,jackhammer,4.0,1/jackhammer/22883-7-98-1,1
2626,engine_idling,4.0,1/engine_idling/107228-5-0-4,1
5920,jackhammer,4.0,1/jackhammer/30206-7-0-1,1
6449,air_conditioner,4.0,1/air_conditioner/146845-0-0-2,1
1374,drilling,4.0,1/drilling/195063-4-1-0,1
2726,engine_idling,4.0,1/engine_idling/144068-5-0-10,1
3378,drilling,4.0,1/drilling/63095-4-1-27,1
8533,car_horn,4.0,1/car_horn/54187-1-0-3,1
3859,engine_idling,4.0,1/engine_idling/16692-5-0-2,1
4581,jackhammer,4.0,1/jackhammer/104998-7-16-0,1
8218,siren,4.0,1/siren/159748-8-0-3,1
5969,drilling,4.0,1/drilling/34643-4-2-1,1
7680,street_music,4.0,1/street_music/41364-9-0-23,1
119,engine_idling,4.0,1/engine_idling/119455-5-0-6,1
2624,engine_idling,4.0,1/engine_idling/107228-5-0-2,1
1268,drilling,4.0,1/drilling/180127-4-0-0,1
4374,air_conditioner,4.0,1/air_conditioner/55018-0-0-209,1
4404,street_music,4.0,1/street_music/61790-9-0-10,1
3393,drilling,4.0,1/drilling/66622-4-0-4,1
1592,drilling,4.0,1/drilling/74922-4-0-3,1
3650,engine_idling,4.0,1/engine_idling/144007-5-1-2,1
5108,siren,4.0,1/siren/203913-8-0-11,1
4926,jackhammer,4.0,1/jackhammer/178260-7-1-7,1
1453,drilling,2.908546,1/drilling/26344-4-0-0,1
4099,engine_idling,4.0,1/engine_idling/209864-5-0-3,1
5025,drilling,4.0,1/drilling/180128-4-12-0,1
1417,street_music,4.0,1/street_music/203424-9-0-26,1
3839,siren,4.0,1/siren/159753-8-0-3,1
8545,drilling,4.0,1/drilling/54976-4-0-7,1
5116,siren,4.0,1/siren/203913-8-0-8,1
1836,street_music,4.0,1/street_music/14387-9-0-19,1
3297,jackhammer,4.0,1/jackhammer/62837-7-0-16,1
4365,air_conditioner,4.0,1/air_conditioner/55018-0-0-110,1
6853,street_music,4.0,1/street_music/28385-9-0-57,1
7851,drilling,4.0,1/drilling/76085-4-0-103,1
3664,drilling,4.0,1/drilling/144351-4-2-4,1
1409,street_music,4.0,1/street_music/202334-9-0-105,1
5146,drilling,3.009657,1/drilling/205878-4-0-0,1
4633,street_music,4.0,1/street_music/108357-9-0-2,1
400,engine_idling,4.0,1/engine_idling/176787-5-0-11,1
5399,street_music,4.0,1/street_music/83196-9-0-3,1
6864,air_conditioner,4.0,1/air_conditioner/35382-0-0-1,1
2472,air_conditioner,4.0,1/air_conditioner/74507-0-0-10,1
4618,jackhammer,4.0,1/jackhammer/104998-7-8-6,1
7566,street_music,4.0,1/street_music/189825-9-0-5,1
3667,drilling,4.0,1/drilling/144351-4-3-1,1
778,gun_shot,2.253635,1/gun_shot/7061-6-0-0,1
4632,street_music,4.0,1/street_music/108357-9-0-15,1
3053,engine_idling,4.0,1/engine_idling/195451-5-0-14,1
264,siren,4.0,1/siren/157867-8-0-13,1
7545,drilling,3.9999999999999982,1/drilling/180134-4-1-9,1
4366,air_conditioner,4.000000000000006,1/air_conditioner/55018-0-0-116,1
5395,street_music,4.0,1/street_music/83196-9-0-10,1
472,jackhammer,4.0,1/jackhammer/180937-7-1-10,1
5248,engine_idling,2.906483999999999,1/engine_idling/62566-5-2-0,1
7168,engine_idling,4.0,1/engine_idling/113203-5-4-0,1
3694,air_conditioner,4.0,1/air_conditioner/146709-0-0-48,1
7622,jackhammer,4.0,1/jackhammer/24728-7-2-0,1
6916,drilling,4.0,1/drilling/50629-4-1-3,1
1371,air_conditioner,4.0,1/air_conditioner/189985-0-0-5,1
4925,jackhammer,4.0,1/jackhammer/178260-7-1-6,1
5383,drilling,4.0,1/drilling/77774-4-0-2,1
621,street_music,4.0,1/street_music/21684-9-0-7,1
5465,engine_idling,4.0,1/engine_idling/106486-5-0-2,1
7358,siren,4.0,1/siren/157868-8-0-17,1
679,drilling,4.0,1/drilling/46669-4-0-30,1
4276,drilling,4.0,1/drilling/29722-4-0-5,1
555,street_music,4.0,1/street_music/191431-9-0-61,1
6766,engine_idling,4.0,1/engine_idling/201988-5-0-18,1
1403,engine_idling,4.0,1/engine_idling/200786-5-1-0,1
5506,engine_idling,4.0,1/engine_idling/111386-5-1-13,1
5029,drilling,4.0,1/drilling/180128-4-17-0,1
2116,drilling,3.0337340000000044,1/drilling/180126-4-0-0,1
1867,air_conditioner,4.0,1/air_conditioner/146690-0-0-8,1
1111,jackhammer,4.0,1/jackhammer/162134-7-11-3,1
7130,engine_idling,4.0,1/engine_idling/113202-5-0-14,1
8090,street_music,4.0,1/street_music/14385-9-0-17,1
5157,engine_idling,4.0,1/engine_idling/23219-5-0-5,1
1720,siren,4.0,1/siren/102871-8-0-11,1
806,street_music,4.0,1/street_music/77766-9-0-7,1
4543,air_conditioner,4.0,1/air_conditioner/100852-0-0-28,1
8601,engine_idling,4.0,1/engine_idling/62567-5-0-4,1
624,drilling,4.0,1/drilling/22962-4-0-2,1
2845,jackhammer,4.0,1/jackhammer/165039-7-10-0,1
4367,air_conditioner,4.0,1/air_conditioner/55018-0-0-121,1
4154,jackhammer,2.930399000000022,1/jackhammer/22883-7-87-0,1
7903,drilling,3.2823899999999995,1/drilling/96159-4-0-0,1
7584,street_music,4.0,1/street_music/194733-9-0-10,1
215,engine_idling,4.0,1/engine_idling/146186-5-0-4,1
3405,drilling,4.000000000000006,1/drilling/69598-4-6-0,1
6967,siren,4.0,1/siren/62878-8-0-1,1
120,engine_idling,4.0,1/engine_idling/119455-5-0-7,1
8156,siren,4.0,1/siren/157866-8-0-11,1
2163,air_conditioner,4.0,1/air_conditioner/189991-0-0-5,1
6920,drilling,2.3916419999999903,1/drilling/50629-4-2-0,1
6260,street_music,4.0,1/street_music/98263-9-0-35,1
2577,street_music,4.0,1/street_music/96475-9-0-3,1
494,jackhammer,4.0,1/jackhammer/180937-7-2-7,1
4666,siren,3.9999999999999987,1/siren/111671-8-0-7,1
5890,air_conditioner,4.0,1/air_conditioner/204240-0-0-7,1
2499,drilling,4.0,1/drilling/76086-4-0-19,1
1361,air_conditioner,4.0,1/air_conditioner/189982-0-0-43,1
3464,siren,4.0,1/siren/90014-8-0-5,1
7728,air_conditioner,4.0,1/air_conditioner/54383-0-0-9,1
1411,street_music,4.0,1/street_music/202334-9-0-137,1
1725,siren,4.0,1/siren/102871-8-0-2,1
6781,air_conditioner,4.0,1/air_conditioner/202516-0-0-1,1
5007,drilling,4.0,1/drilling/180125-4-1-5,1
5134,drilling,2.112483,1/drilling/205874-4-0-0,1
3408,drilling,2.143088000000006,1/drilling/69598-4-8-0,1
7360,siren,4.0,1/siren/157868-8-0-19,1
281,siren,4.0,1/siren/157867-8-0-3,1
7236,jackhammer,4.0,1/jackhammer/125678-7-3-0,1
7233,jackhammer,4.0,1/jackhammer/125678-7-2-6,1
7970,jackhammer,4.0,1/jackhammer/105029-7-1-0,1
8060,gun_shot,2.616894000000002,1/gun_shot/136399-6-7-0,1
7177,engine_idling,3.9999999999999987,1/engine_idling/113216-5-0-4,1
1183,siren,4.0,1/siren/165166-8-0-4,1
49,engine_idling,4.0,1/engine_idling/103258-5-0-8,1
3059,engine_idling,4.0,1/engine_idling/195451-5-0-2,1
2744,engine_idling,2.7669910000000044,1/engine_idling/144068-5-2-0,1
1988,siren,4.0,1/siren/159750-8-0-0,1
6490,engine_idling,4.0,1/engine_idling/149193-5-0-3,1
4573,jackhammer,4.0,1/jackhammer/104998-7-12-2,1
7007,street_music,4.0,1/street_music/71866-9-0-23,1
4648,siren,3.9999999999999987,1/siren/111671-8-0-10,1
475,jackhammer,4.0,1/jackhammer/180937-7-1-13,1
150,air_conditioner,4.0,1/air_conditioner/134717-0-0-20,1
1473,car_horn,4.0,1/car_horn/28808-1-0-9,1
4486,street_music,4.0,1/street_music/76585-9-0-57,1
1365,air_conditioner,4.0,1/air_conditioner/189982-0-0-7,1
8270,street_music,4.0,1/street_music/168906-9-0-73,1
6446,air_conditioner,4.0,1/air_conditioner/146845-0-0-17,1
6000,engine_idling,4.0,1/engine_idling/39884-5-0-2,1
260,siren,4.0,1/siren/157867-8-0-1,1
973,engine_idling,4.0,1/engine_idling/118558-5-2-1,1
1695,drilling,4.0,1/drilling/99192-4-0-30,1
7090,street_music,4.0,1/street_music/89443-9-0-48,1
5272,drilling,4.000000000000001,1/drilling/71171-4-0-4,1
6292,drilling,4.0,1/drilling/104625-4-0-40,1
6157,siren,4.0,1/siren/75490-8-0-0,1
6313,siren,4.0,1/siren/105289-8-1-3,1
2864,jackhammer,4.0,1/jackhammer/165039-7-5-1,1
277,siren,4.0,1/siren/157867-8-0-25,1
7340,engine_idling,4.0,1/engine_idling/156358-5-0-2,1
6287,drilling,4.0,1/drilling/104625-4-0-21,1
151,air_conditioner,4.0,1/air_conditioner/134717-0-0-21,1
4778,siren,4.000000000000001,1/siren/156869-8-0-3,1
4837,street_music,4.0,1/street_music/164344-9-0-0,1
1078,gun_shot,2.0778980000000007,1/gun_shot/157207-6-5-0,1
1367,air_conditioner,4.0,1/air_conditioner/189985-0-0-1,1
715,drilling,4.0,1/drilling/55020-4-0-14,1
793,street_music,4.0,1/street_music/73277-9-0-24,1
123,street_music,4.0,1/street_music/124489-9-0-14,1
6201,street_music,4.0,1/street_music/89442-9-0-14,1
6705,air_conditioner,4.0,1/air_conditioner/189981-0-0-0,1
6724,air_conditioner,4.0,1/air_conditioner/189987-0-0-1,1
1063,engine_idling,4.0,1/engine_idling/15544-5-0-19,1
484,jackhammer,4.0,1/jackhammer/180937-7-1-8,1
4492,engine_idling,4.0,1/engine_idling/81068-5-0-3,1
3328,jackhammer,4.0,1/jackhammer/62837-7-1-29,1
6395,drilling,4.0,1/drilling/130961-4-1-2,1
2672,air_conditioner,4.0,1/air_conditioner/13230-0-0-10,1
4635,street_music,4.0,1/street_music/108357-9-0-30,1
3882,air_conditioner,4.0,1/air_conditioner/166942-0-0-9,1
7698,car_horn,2.588,1/car_horn/49974-1-0-0,1
318,street_music,4.0,1/street_music/161702-9-0-30,1
1991,siren,4.0,1/siren/159750-8-0-3,1
2734,engine_idling,4.0,1/engine_idling/144068-5-0-18,1
8249,air_conditioner,4.0,1/air_conditioner/165454-0-0-1,1
3241,drilling,4.0,1/drilling/42937-4-0-1,1
7763,jackhammer,4.0,1/jackhammer/68080-7-0-1,1
4899,engine_idling,4.0,1/engine_idling/17578-5-0-31,1
3366,drilling,4.0,1/drilling/63095-4-0-21,1
6913,drilling,4.0,1/drilling/50629-4-1-11,1
3338,jackhammer,4.0,1/jackhammer/62837-7-1-45,1
7998,jackhammer,4.0,1/jackhammer/105029-7-2-7,1
5669,drilling,4.0,1/drilling/14114-4-0-2,1
4714,street_music,4.0,1/street_music/128152-9-0-10,1
1552,air_conditioner,4.0,1/air_conditioner/73524-0-0-54,1
4413,air_conditioner,4.0,1/air_conditioner/62461-0-0-3,1
1602,street_music,4.0,1/street_music/77901-9-0-6,1
5995,engine_idling,4.0,1/engine_idling/39854-5-1-2,1
4592,jackhammer,4.0,1/jackhammer/104998-7-17-7,1
1908,street_music,4.0,1/street_music/149254-9-0-56,1
5689,street_music,4.000000000000006,1/street_music/155127-9-1-2,1
2233,engine_idling,4.0,1/engine_idling/201652-5-5-1,1
5265,drilling,3.5003879999999996,1/drilling/71086-4-0-0,1
1691,drilling,4.0,1/drilling/99192-4-0-26,1
5162,engine_idling,4.0,1/engine_idling/23219-5-1-0,1
1064,engine_idling,3.999999999999997,1/engine_idling/15544-5-0-2,1
2603,drilling,4.0,1/drilling/103199-4-0-6,1
1420,street_music,4.0,1/street_music/203424-9-0-46,1
1995,siren,4.000000000000001,1/siren/159750-8-0-7,1
5267,drilling,2.188369,1/drilling/71086-4-2-0,1
4484,street_music,4.0,1/street_music/76585-9-0-38,1
1737,drilling,4.0,1/drilling/104817-4-0-2,1
7307,drilling,3.907001,1/drilling/147019-4-0-0,1
4761,engine_idling,4.0,1/engine_idling/156634-5-0-8,1
1883,air_conditioner,4.0,1/air_conditioner/147926-0-0-2,1
6028,air_conditioner,4.0,1/air_conditioner/47160-0-0-0,1
8071,drilling,4.0,1/drilling/137815-4-0-4,1
935,street_music,4.0,1/street_music/115241-9-0-6,1
7216,jackhammer,4.000000000000001,1/jackhammer/125678-7-0-8,1
4642,street_music,4.0,1/street_music/109263-9-0-78,1
6771,engine_idling,4.000000000000002,1/engine_idling/201988-5-0-22,1
6166,engine_idling,4.0,1/engine_idling/78651-5-0-12,1
6382,drilling,4.0,1/drilling/127443-4-0-10,1
1251,jackhammer,4.0,1/jackhammer/178261-7-3-0,1
1337,jackhammer,2.2615680000000005,1/jackhammer/188813-7-6-0,1
7169,engine_idling,3.257058000000015,1/engine_idling/113203-5-5-0,1
8479,engine_idling,4.0,1/engine_idling/39856-5-0-14,1
7430,drilling,4.0,1/drilling/167702-4-0-0,1
1189,drilling,4.0,1/drilling/165640-4-0-1,1
478,jackhammer,4.0,1/jackhammer/180937-7-1-2,1
7818,street_music,4.0,1/street_music/7390-9-1-12,1
8400,jackhammer,4.0,1/jackhammer/188823-7-2-2,1
2503,drilling,4.0,1/drilling/76086-4-0-24,1
4654,siren,4.0,1/siren/111671-8-0-16,1
7551,drilling,4.0,1/drilling/180134-4-2-16,1
7032,jackhammer,4.0,1/jackhammer/77751-7-1-1,1
144,air_conditioner,4.0,1/air_conditioner/134717-0-0-14,1
7356,siren,4.0,1/siren/157868-8-0-15,1
5174,engine_idling,4.0,1/engine_idling/26184-5-4-2,1
3361,drilling,3.9999999999999982,1/drilling/63095-4-0-1,1
269,siren,4.0,1/siren/157867-8-0-18,1
4345,engine_idling,4.0,1/engine_idling/50661-5-0-5,1
7215,jackhammer,4.000000000000001,1/jackhammer/125678-7-0-7,1
5040,drilling,4.0,1/drilling/180128-4-9-0,1
4396,street_music,4.0,1/street_music/60608-9-0-4,1
912,engine_idling,4.0,1/engine_idling/102857-5-0-27,1
683,drilling,4.0,1/drilling/46669-4-0-35,1
6460,air_conditioner,4.0,1/air_conditioner/146845-0-0-32,1
1471,car_horn,4.0,1/car_horn/28808-1-0-7,1
3685,air_conditioner,4.0,1/air_conditioner/146709-0-0-22,1
6462,air_conditioner,4.0,1/air_conditioner/146845-0-0-35,1
633,car_horn,4.0,1/car_horn/24074-1-0-4,1
3076,car_horn,4.000000000000001,1/car_horn/199769-1-0-1,1
6772,engine_idling,4.000000000000001,1/engine_idling/201988-5-0-3,1
3636,engine_idling,4.0,1/engine_idling/144007-5-0-2,1
3632,engine_idling,3.9999999999999982,1/engine_idling/144007-5-0-16,1
7609,drilling,3.9999999999999987,1/drilling/205610-4-0-4,1
4898,engine_idling,4.0,1/engine_idling/17578-5-0-30,1
1055,engine_idling,4.0,1/engine_idling/15544-5-0-11,1
6110,drilling,4.0,1/drilling/66623-4-0-1,1
1364,air_conditioner,4.0,1/air_conditioner/189982-0-0-6,1
6512,street_music,4.0,1/street_music/157940-9-0-0,1
3753,engine_idling,4.0,1/engine_idling/154758-5-0-8,1
271,siren,4.0,1/siren/157867-8-0-2,1
5464,engine_idling,4.0,1/engine_idling/106486-5-0-1,1
6004,engine_idling,4.0,1/engine_idling/39884-5-0-6,1
3167,drilling,4.0,1/drilling/29721-4-0-2,1
